rating,review,phone,source
5 out of 5 stars.,"I’ve had many iPhones from the 4 to 6s but I’ve been waiting for the iPhone 8 or the X (10) with a lot of research and umming and rarring I went for the X to be it was the best one. I love the camera, Face ID for all the apps and webpages instead of putting in my passwords. The only thing I needed to get used to was the no home button but I have having all this screen space. I had to google how to screen shot but that’s it. Me and my children had a great laugh with you become the emoji. All in all if you are an apple lover like me then this is the phone for you. I love how this is wireless charging too! Such a fantastic phone. So pleased with it
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Excellent phone , my son absolutely loves it and takes beautiful pictures and everything about it is excellent , runs smoothly easy to set up etc . Definitely top of the line on mobile phones !
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Amazing quality, good value for money, so much more advanced from other iPhones and other brands. Would 100% recommend.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I got this phone not too long ago and it was an amazing upgrade from my iPhone 6S Plus. I was contemplating going for the iPhone 8 Plus but I decided that I would just take a leap and get the X. It was a great purchase. Got the phone the next day of ordering it. Setting the phone up was a BREEZE. As anyone who has upgraded from and iPhone to a new iPhone, you simply backup your content and download it back, it's as easy as that. The phone is very fast and the new gestures on the X to compensate for no home button on the home are great.I would definitely recommend getting a case and screen protector, even if you do have insurance on it as the phone will most likely damage easier than previous iterations. The face id takes a while to get used to from using the finger print scanner as you'll try to unlock the phone by using your thumb quite a bit, but in time it'll stop. Face ID is amazing and for me personally is more consistent than the finger print scanner, especially if you're out and about and sometimes the scanner doesn't read your finger. The camera is amazing and as someone who doesn't use cameras much, this surprised me so much. All in all, if you have an old iPhone and are looking for an upgrade, I would recommend the X and same goes for anyone moving over from the Android family.
How often do you use this? Most days
✔ Yes, I recommend this product.
Originally posted on littlewoods.com",iphone,Very.co.uk
5 out of 5 stars.,"Wow wow just love the iPhone X best iPhone to date
How often do you use this? Most days
✔ Yes, I recommend this product.
Originally posted on littlewoods.com",iphone,Very.co.uk
5 out of 5 stars.,"Great display one of the best iPhone I have ever had would recommend this
How often do you use this? Most days
✔ Yes, I recommend this product.
Originally posted on littlewoods.com",iphone,Very.co.uk
5 out of 5 stars.,"I bought iPhone And im Bert happy and also very good producție!
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Loving my new iPhone X. It’s a bit odd getting using to haveing no middle button but it is a fantastic model!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I brought this phone as a gift to myself . Very pleased with it and the new features it has . Easy to use and don’t have to worry about monthly big bills
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"It is a high price, but well worth it. The quality of this Iphone is second to none. The weight of it excudes luxury and it is so easy to use and set up. The screen is amazing and the photos have come out really well. If your looking for a luxury item then this is for you. You can wait till the next generation, but I suspect to make it cheaper they may not use similar items which imo would make it inferior.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Got this with the 10% discount for finance on top of the £70 off making it the cheapest way I know of to get an iPhone X. Very was fantastic.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Matches well with my iwatch love the way the face recognition works even in the dimmest of lighting
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"This phone is the best phone I’ve ever had great features super fast I simply love it
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought this at last month and I am so happy with this I phone
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"love love love it. get used to without the home button. great features.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Bought this for my wife and she says it's a great phone, camera is fantastic and so easy to use.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Bought this for my Daughter it’s the best phone that’s been out in years!!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Could not be more happier with the phone! Would definately recommend!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
3 out of 5 stars.,"Bought first one and had to return it due to software malfunction. This is my second and I have to say that I'm slightly disappointed in it. The face recognition is good...when it works, but, having to use a 6 digit pin when it doesn't is a pain...it mainly doesn't work in darker light (touch and go). I had the iPhone 6 and decided to upgrade as the screen was going, but, for the money I can't say that this was the best investment. I wish I'd saved a few pounds and opted for the 8 instead. I do like the camera though.
✘ No, I do not recommend this product.",iphone,Very.co.uk
4 out of 5 stars.,"Nice phone, great design, good camera, bit pricy but worth every penny
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Recently switched to the iPhone 4 to the iPhone X. Was very easy to setup and didn’t take me long to adjust from the two different phones. Fantastic phone can’t fault it!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Stunning phone with a fantastic screen. I really like how you have the option to have a white back and black front with a chrome wrap around side. It reminds me of the iPhone 3GS. Highly recommend.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Love this phone expensive but what a good looking phone feels solid features are great display great good size this phone will last until I next upgrade very fast delivery too I would highly recommend as a avid iPhone fan
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"When purchsing this product I thought about the pro,s and the cons and to my out come off buying an excellent phone.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Delightful service bought product delivered in no time. Very happy.
How often do you use this? Once a week
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Brought this to upgrade from a 6S. Love it! Would recommend and the pay within 12 month option makes it affordable!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Leaps and bounds better than my old iPhone 6s, completely worth the high price tag
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I was unsure as to if to spend so much on a handset however because of the Very 10% offer I decided to go for it. It’s an amazing handset, the face recognition is unreal and I don’t miss the home button at all. The picture quality from the camera is really good, it’s one of the reasons I wanted a new phone to take really good images on our honeymoon.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Only had it a week. Love the facial Id. Much quicker than touch. Quick glance & you’re in. Not much different to other iPhones to use. Got used to it very quickly.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Had the phone from last week the speed of the phone is great love the face recognition as well
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
4 out of 5 stars.,"Decided to treat myself with this upgrade, and it hasn’t failed to disappoint. Features are great, I love the widescreen and its simplicity to navigate around. Does seem quite pricey for a phone, but if you’re an Apple lover you won’t be disappointed!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I love, love, love my new iPhone X Especially the face recognition.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"i bought this last week and i am so impressed. i have always had apple phones and i am so glad i decided to buy the iPhone X. it looks good and is so fast and responsive. my best but this year.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Awesome phone, very happy with it. Looks great and had no issues with it since getting the phone about a month ago.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Amazing could track all the way to house and it is an amazing phone love it
How often do you use this? Most days
✔ Yes, I recommend this product.
Originally posted on littlewoods.com",iphone,Very.co.uk
2 out of 5 stars.,"I GOT THE ORDER FAST HOWEVER, THE DEVICE WASN'T FEELING NICE IN THE HAND. AFTER LOOKING CAREFULLY I FOUND THAT THE EDGES ROUND THE BEZZAL WAS VERY ROUGH AND EVEN SCRATCHED MY DAUGHTERS HANDS. I THINNK; THAT PARTICULER DEVICE CAME OUT LIKE THAT FROM THE MANUFACTURER AS IT WAS ONLY DISCOVERED AFTER OPENING THE BOX. RETURNED IT AND WILL NOW RE-ORDER ANOTHER ONE!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"First time bought an iPhone X from very,good service delivered on time and got and a 10% discount voucher which made it 100£ cheaper then any other shop.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Apple x very lovely phone to use but apple not very helpful over the phone
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"This very nice looking extraordinary And very faster touchscreen
How often do you use this? Couple of times a week
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought this a week back and I love it so much best thing I have bought off of very
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"After being a samsung fanboy for years I had a play with the X and now have note8 & X both are good but the X just oozes style and just works effortlessly
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Very expensive phone but it’s perfect for photos and media, well worth the money. Fantastic
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought this phone about 3 weeks ago as i wanted an upgrade from my iphone6s plus. The service from very was great it arrived within 3 days so got it in time for christmas and i must say the iphone x has not failed to impress, love the fact the phone is smaller than my plus but with a sligthly bigger screen. iphone lovers you will not be disappointed.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Had this phone for a week now and I absolutely love it!! Fast delivery from VERY too! Thank you!!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"REALLY IMPRESSED WITH THE TRUE DEPTH CAMERA. FACE RECOGNITION AMAZING.GO BUY IT NOW
How often do you use this? A few times a year
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Beautifully designed, super fast, you adapt to the new gestures in no time! Very pleased but shame about the price
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
1 out of 5 stars.,"I bought this 10 days ago and already returned becouse phone had a Faulty speakers sounds terrible and it's not just my example a lots new I phones X had the same problem!!! Speakers dasn't sounds good when you listening music eg you tube and also there's a problem when you on the phone and using SPEAKER It's a shame everything should be perfect for that price ridiculous value for MONEY apart that I phone X is nothing special nice screen good camera ( few phones has better ones) nice design average battery
I definitely not recommend rabish
How often do you use this? Most days
✘ No, I do not recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Love the iPhone X, it does everything and more! Can’t wait to see what else it can do!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
4 out of 5 stars.,"The new iPhoneX is great. Upgraded my wife from the 6S to this latest handset. It’s the most expensive iPhone ever made, but it doesn’t really show.
Apple have removed the fingerprint sensor, which worked fast and reliably. The facial recognition doesn’t always respond. Especially first thing in a morning.
Battery life not significantly better, not I’d the procecessor speed noticeably faster.
Very beautiful phone and some great features, but not worth the extra price tag.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"A fantastic piece of equipment . Would recommend to all.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Bought the iPhone X as an upgrade to my iPhone 7 Plus. The phone is really responsive and it didn't take long to discover how to use the slightly different interface. It's rather nice having a smaller size mobile with a bigger and sharper display - it's easier to hold. This is a very expensive device but it is excellent and super-fast with a brilliant screen.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I have had Apple phones since they first came out. I love this one the screen quality speed camera quality are second to none. The animal emoji a great fun addition I am still learning but love it and love the fact very gave 20% off and 12 month interest fee! Happy Very Customer
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Buy last week very happy with that beautiful and fast machine.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"In the end I caved I got one a couple of months after launch. I delayed because of all the bad press saying it’s not much different than the 8 or 7 for that matter. But when I checked one out in person I decided to go for it. I’m well impressed with it. Face ID works amazingly well, it’s so handy to glance at the phone and notifications unravel. My secure apps that all worked with Touch ID now work with Face ID. again, it just works. The screen size is excellent, ok, Android users have enjoyed this for a lot less cash. But I’m a fan of iOS, I’d rather not have to ‘manage’ my OS. The short cut features do take some re-training, but they make complete sense and after a day or two come naturally. I’m very happy with the X. Definitely the future of iPhone.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I have had every iPhone since Apple first started bringing them out, Oh! my word this is the best lot's of different features and great fun so easy to use, much better with no home button, camera WOW! you have to try for yourself you are not going be disappointed trust me 10/10
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
4 out of 5 stars.,"Early Christmas present for myself and I absolutely love it! So quick on everything and the battery life is so good!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Dispatched 15 days before expected date which was great. Product is perfect as expected.
Beautiful screen, slick like you expect from Apple.
Again perfect communication from very and on buy now pay 12 months. Making great products like this affordable.
Recommend phone
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I absolutely adore this Phone the camera is out of this world the technology incorporated into it is simply amazing
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Ordered it 2,weeks ago was ment to come 27/12/17 but received 10/12/17 excellent service and amazing iPhone
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"As with all Apple phones it works brilliantly and the Face ID works great
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I thought I will find it hard without the home button but I find it so much easier love my iPhone X
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"This time Apple really pushed to the limit producing this incredible(iPhoneX) Get yours straight away and be part of our community!!! The facial recognition feature is amazing making your life easy when using the paying ""app"" and for your day by day work and life style. It's always easy to use with the stylish design that we have been waiting for.Great job!!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"even though the phone is larger than the 7, it fits comfortably in the hand, the screen is smooth to the touch, face recognition is on flique, and the upgrades to the system are noticeably better!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I ordered this last month and expected delivery on 27th December. I was over the moon when it arrived on 7th December instead. Great phone with a much bigger screen. Love it!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Fast delivery excellent service highly recommended my iPhone was delivered before the date customer service very good to help
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Had the phone just over 1 week and I love it it’s so simple to use but I am a huge apple/iOS fan
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Justifying the cost will be down to the individual and the only pain point. However, it truly delivers on taking iOS and iPhone forward. If IOS is your OS of choice, it won't leave you disappointed or wanting. It is a joy to use and quality assured. Totally intuitive. Using my old iPhone already feels clunky in comparrison.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
3 out of 5 stars.,"Does not play the full ringtone and cuts out to soon
How often do you use this? Most days
✘ No, I do not recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Love it the best feature is the face sign in means my kids can’t sneak on my phone lol
How often do you use this? Most days
✔ Yes, I recommend this product.
Originally posted on littlewoods.com",iphone,Very.co.uk
4 out of 5 stars.,"I’ve treated myself to the iPhone X great phone user friendly and the missing home button isn’t missed.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"An early present. Can view from every angle. Expensive. You get what you expect from Apple
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"It’s expensive and it is essentially “just a iPhone”, but it’s worth it. Everything about it feels premium, from the screen, build quality, camera and Face ID which works great. Is it worth the price? As someone who uses their phone heavily daily, it’s worth it. Only negative is some of the apps don’t use the full screen, and battery life isn’t quite as good as my old iPhone 7 Plus.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"So the iPhone X has finally arrived.. what can i say? Its the best iPhone yet. Although it is expensive the fact that its an iphone 10 you are well ahead of the game. The screen is clear and sharp and you can tell the differenc in quality compared to the other iphone models. I was suggest anyone thinking of buying the iphone x to invest in Apple Care, Insurance and a case as you dont want to damage this due to its price tag! Anyone who hasnt used an iPhone should note that this phone takes a Nano sim which is a lot smaller than the regular micro sim.
Camera quality is great so much better with the new features of face mapping. You will need to get used to the new gestures but this is overcome within a day.
Face ID works well but be aware if you leave the sticker on the screen after setting it up then it wont work correctly. Remove the protective plastic, reset face id and then set it up again.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Great phone Apple what more can you say Great service from very as usual service don’t add any thing extra to the price like some other sites choice of payment options are fantastic all round happy happy happy
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Best iPhone I have owned. Completely different yet intuitive to use. Highly recommend!!!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Excellent use it and worthy .i like and will recomed
How often do you use this? Couple of times a week
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"So happy with my new iPhone X definitely worth the short wait.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I've had a number of iphone models over the years (starting back at the 3GS) and am always excited to upgrade, but I've never been so pleased with the result. I've upgraded from the iPhone 6 and there is an impressive array of new features. The camera is a huge draw and the quality is incredible but the animojis and AR are also fun features which I didnt realise I would have so much fun with! The phone itself looks incredible, the glass back is stunning, although I have put a projector on both the front and the back just to be on the safe side. This was my first purchase from Very and I was very impressed, the phone arrived a week before my expected delivery date and arrived within 18 hours of recieving the dispatch notification!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Really good display and excellant battery life the only downside is the cost
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Great phone and once again Apple havent let their customers down. Very different from any other iPhones, it took me a while to get used to a home button not being there, however, now I don’t miss it. Battery life seems to be pretty good too. So far so good :)
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Lets get it out of the way, it costs a grand. To a lot of people, and quite rightly so, its way too much money. But if you are in the very lucky position of being able to afford it, then it is the best iphone Apple have ever made. The screen is unmatched, the user experience still the best of the bunch, the camera superb & Apple still have the best app & media services out of any platform. Simply put it is the best smartphone out there & everyone else is playing catch up for another year.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"speedy delivery as always fromVery. Had a few iPhones and this is the best one !. I bought a case to protect it as it’s all glass and a little slippery in your hands. The face unlock is very fast too.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought this on pre-order as a replacement for my iPhone 6. The service from Very was fantastic and it arrived at 8:30am on release day... weeks before my friends/family who ordered direct from Apple received theirs. Thanks for the fantastic service Very!
In terms on the phone, it’s fantastic. I’ve always been a fan of iPhones but this is the best I’ve had. It looks great, loads of new features and the battery life is amazing! I was charging my previous one twice a day, I only have to charge this every other day. A bit on the pricey side but worth the money and really glad I bought it! :)
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Pre-ordered for it to be delivered on release day. I wasn’t disappointed. In my opinion it’s the bet iPhone yet. The wireless charging works really well, the Super Retina screen is brilliantly clear and bright. But, so far, the battery has been better than I’d read. I get a whole day and more out of it and I’m a reasonably user.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Received on release day was amazing the phone itself is beautiful glass back glows like nothing else almost pearlescent looking looks very high end and is delightful to touch doesn’t feel as slippy as previous phones with metal finish. Definitely a lot heavier that previous phones probably put it down to the glass and chrome frame. Screen lives up to expectations navigation is easy no button is somewhat refreshing. Animoji is hilariously fun! The black bar at the top isn’t annoying as people have made it seem I like that the icons look cute up there tucked away in the corner. Quality 10 Value A little steep considering the price of replacement if there is any damage. Features the same with a few extra perks. Smooth edges gorgeous finish.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I got this phone on release date best thing i did apple has realy done good with the iphone x so HAPPY !
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought the iPhone X as an upgrade for the 7Plus. While it is still new for me to make a full review I can’t fault it either. It is best iPhone I have owned. Besides the technology and new features inside this iPhone X, it looks, feels, works works very well for me not to forget to mention the size fits so well in the palm of my hand.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I am not an Apple fan boy as I have had more Android handsets than iphones, but I have had every iPhone that apple has produced, well in sizes anyway. The iPhone X (Ten) is obviously the best. I know that Apple have just caught up with wireless charging and OLED screen before anyone starts saying that they have been behind for years, but here is the crunch, Apple have done it better! Wireless is the same, can't really top that, but the OLED screen is a master! No other smartphone produces the display in a way. Samsung, and the Chinese phones that say 'Near bezelless' are just that. They still have chins! Yes the iPhone has the notch, but after only a few hours you don't notice it. Then there is the 'No Home Button' honestly, once you are using the gestures you will wonder why you needed it! Face ID works perfectly and after using it for a week I can now open the phone as quick as I could with touch ID. As Apple always say...It just works. Now they have added the bits that android fans have been going on about for years this phone for me is now the best. IOS (Apples software) is awesome, can't say I will be using the Animoji that much, but down the line I am sure there will be some fantastic things that you will be able to do with it. Trust me, with the processing power this thing has it will handle IOS for the next 4 years easy. How long will android phones released this year get the latest version of android...? They will struggle. £1,000 is a lot of money, but when you take that over 4 years, compared to paying £500 for a android phone every year.... It's cheap!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Just bought this phone fantastic service from very received on launch day am an Apple fan this phone is amazing very expensive but in my opinion just about worth it feels just right
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Ordered this phone 27th October and expected delivery 17th November, was emailed every step along the way and was excited to see that I was getting it on launch day instead, I got delivery early and started using it and fell in love :-) thankyou for my great experience
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought this a week ago and I just love it! I just love the new iphone X features and bigger screen
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Love it not sure it justifies the price nice to Handel easy to use
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Simply put the best phone on the market, if any one has any worries about loosing the home button for faceID worry not it works fantastically
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"With Face ID, security is now invisible!
Screen is to die for!
And design fit and finish makes the device feel like a jewel from the future!
Simply SENSATIONAL
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I absolutely love this phone. The screen resolution is awesome and quality is amazing. Love the facial recognition feature it really does work! Easy to use like all the previous IPhones and very well made. Wouldn’t go with any other product Apple all the way!!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Bought this on pre order, came on the exact day it was meant to. I am absolutely in love. I had the 6S before so it’s a big jump for me and I absolutely love it! Even with the 64g I have ample storage I don’t think I will ever use it all! Definitely recommend if you are an Apple fan!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"All what expected, brilliant from very and fast delivery.
How often do you use this? Occasionally
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Brilliant phone from Apple and a excellent service from very.co.uk!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Was holding off upgrading from my iPhone 6 as I didnt see the point but this is a really nice phone. Feels less slidey in my hand without a case, screen is much nicer and the camera a lot better. Portrait mode is nice.
How often do you use this? Most days",iphone,Very.co.uk
5 out of 5 stars.,"After much debate I decided to take the plunge and spend the money. I’m not regretting it either, this phone is great.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
4 out of 5 stars.,"Battery life is really good, picture quality is amazing and runs a lot faster than previous iPhone models, no issues with anything so far.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought this 2 weeks ago, and I don’t think I could love the phone any more than I do. It is super fast, the screen is lovely and bright. I’ve worked in the phone industry and can tell you that the phone is super well made, Face ID is quick and unexpectedly efficient. I came from a Samsung s8 and it definitely an upgrade! And for the price I paid, definitely worth buying this over the XS, I saved £300!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"L bought it last week great phone. Highly recommend buying from very.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Just ordered this in Black Friday as i was due an upgrade but decided it was a better idea to purchase the handset separately and get it on a buy now pay in 12 month deal through very, works out a lot cheaper! This phone is immense compared to the iphone 7 i was using, love the facial recognition so i can get rid of that awful home button and the screen makes everything look amazing, pictures videos, programmes, just general use! O and not to mention my daughter loves to use the animoji's and turn herself into a unicorn! thats a win win for me!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Camera is a step up and the battery lasts ages. Definitely worth an upgrade from the 7.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Very good phone. My son loves this, will last him for years. Pricey, but the quality matches the price. Long term investment.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I have purchase iPhone X with decent price as well as BNPL
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"As the title says, no need to expand :-) Buy one and you’ll see what I mean.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
3 out of 5 stars.,"I really like my new Iphone X because it is not as big as a plus and even though it takes time getting used to no home button, it soon becomes easy to navigate.
Not impressed with the very customer service team which is why I gave it 3 stars
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Best iPhone so far and my partner truly love the iPhone, in fact more than me! But it was a surprise present for her. Brilliant and quick delivery by Very. Thank you! :)
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Great phone and such great value with £100 off makes it cheaper than direct from Apple!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
