phone,rating,review,source
galaxy,4,"Upgraded from a Galaxy S5 Active, and I'm not sure I don't like my old one better. I'm not a big tech-ie so I basically need my phone to just make calls, text, and e-mail. Not a big fan of the curved screen so far either. Makes it somewhat difficult to find a quality case with good screen protection. The extras on the S9 are awesome if you're into that sort of thing such as camera quality, upgraded photo and video features, new emojis and .gifs. The stereo speaker makes the sounds extremely clear and the music is awesome. Wireless charging available. My only real disappointment is the lack of options with text messages. You cannot change background colors or font as with my old S5 Active without installing a separate app, nor can you set individual text tones for contacts. One tone for all. Overall an awesome phone though and I hope I get used to it soon. Would definitely recommend.",BestBuy
galaxy,5,"Another great flagship phone from Samsung. I had purchased Samsung S8 last year and bought this one for a family member, this year. A year without an issue with my Samsung S8 encouraged me to get this new version this time. Samsung has really improved the hardware and software in past couple of year. I am looking forward to get One UI from Samsung to be available on this phone soon. So far, a month or two using this phone, I have not heard any complaint from the family member who is using this phone. This phone has all the latest tech that you can find in the competitors (Apple) phone, plus expandable storage, Iris scanner, and more. Highly recommend to someone who want to switch from iPhone and experience the fun of using Android OS.",BestBuy
galaxy,5,"After owning this S7 and going straight to the S9, I am glad I skipped the S9. One of newest features I enjoy using on this is the retina scanner to unlock your phone, and even the samsung pass option that will auto-fill your passwords using just the retina scanner. I don't get much use from the finger print reader. The battery life is not much of an improvement on the S7, I'd even say they are nearly the same in terms of use-time. The physical difference between S7 and S9 is nearly identical too, but the S9 will feel and look slimmer because of the edgeless screen. In reality it doesn't take up any less space in your hand or pocket. All in all, it was a good upgrade if you are on a two year phone cycle. Will I skip the Galaxy 10? Probably.",BestBuy
galaxy,4,"Bought the Samsung Galaxy S9 because my beloved S5 was slowly dying. If you haven't used and S8 or 9, here's a little tutorial regarding saving pictures onto your SD card in separate albums...with the S5, you clicked the 3 dots in upper right corner and the menu dropped to allow select, then move. Not so on the S9. To move pictures, you press ""firmly"" on chosen picture, then you can select others to go with it, then the 3 dots, which will show the move section on menu. Not trying to talk down to any one reading this, I am not that tech savvy and wanted to spare anyone else the frustration. 

Have not tried all of the features yet, but love the pictures the phone takes.",BestBuy
galaxy,5,"I love my samsung galaxy 9, with all its glory and faults. 1st off, I love how the battery holds its charge throughout the day. I had an iPhone 6 before and it was not able to hold a charge for more than 4 to 5 hours. Also, I got a deal for this phone where Best Buy gave us 128 GB more storage and a wireless charger, in addition to the phone which makes me a very happy mama, since I take so many photos and videos. It is easy to use, awesome camera with ar emoji capabilities, and syncing it with Google is incredible. Some of the features I don't like is how sensitive the screen is and settings/applications can be so easily accessed if you're not careful (read: have curious kids). However, with it being waterproof and all, this is definitely one of the best phones I have ever had and am very happy with my purchase.",BestBuy
galaxy,5,"My primary motivation for upgrading this phone were 2: (1) I had a second SIM card for a second line, and needed a phone to put it in, and (2) I've been using the Galaxy S phones since about the S4, not missing an upgrade year, and so far i've been happy with them. To be honest, I do not notice THAT much different than the S8+ besides maybe security/sign-in options, however because Samsung only promises maybe one or two major operating system upgrades per phone model, if you want the latest operating system, it seems you always need to upgrade at some point. Unrelated, but I may trade my old S8+ for an iPhone on my second (older) line as it is possible this will allow me to develop applications targeted and tested to both IOS and Android, which was part of original motivation for getting two SIM cards to begin with.",BestBuy
galaxy,4,"Phone is about 1 month old. The purchase of this phone was a big upgrade for me. I had a $70 LG prior to this but needed something faster as I was just promoted to a management position.



Pros: Google Maps seems to work faster, so does the text message app. Nice speakers. Charges fast and long battery life.



Cons: Lately when I am doing something, the page or app I am on freezes and I have to hit the back button in order to use the keyboard/continue on the page; this happens several times a day. I have also been noticing the keyboard not fully appearing or disappearing. This phone comes with ""Bixby"", essentially a Siri, but it sucks and cannot understand me or my commands in any simple manner.



Overall recommend.",BestBuy
galaxy,1,"Going back to my iPhone. I had a lot of hope for this, but I was disappointed with the facial recognition only working in certain light conditions which made just getting into the phone a cumbersome process, the bluetooth connection to my fitbit and my home lock was weak and delayed and sometimes did not work without reset. Weak bluetooth compared to my iPhone which always just works. The curved screen causes extended case costs. If all a curved screen does is look nice and cost more, that doesn't justify getting a phone with a curved screen! The wireless charging is terrible. The phone has to be out of it's case and placed on the charger just right or it doesn't charge or charges on and off and makes a lot of annoying noise. I got to the point, after only 3 days, I had to take it back.",BestBuy
galaxy,4,"My almost 2 year old 6p was shutting down with 80% battery left and so I was in the market for a new phone already. They're getting more and more expensive and needing to replaced way too quickly now. That said, I'm pretty happy with the new S9. Best Buy had a pretty good deal on an unlocked S9 for $700 that came with a wireless charger and a 128GB SD card. Still expensive, but didn't hurt quite as bad.



The Nexus 6p is a pretty large phone so I was really happy that the S9 is able to have the same screen size as the 6p but the phone is still a lot smaller than the 6p. That was the hardest thing to get used to about the 6p.



Pros:

Wireless Charging

Large screen but still a small phone

Charges quick and battery life is really good so far



Cons:

Price",BestBuy
galaxy,5,"So I just joined the 21st century with this purchase... my first cell phone. I got it to replace a land line that was more expensive than a cell phone. So as a replacement phone, it's great, I'm saving money, it's always with me (great for car emergencies for example#, has an ""answering machine"" built into it, contacts etc... The benefit is the extra work the devices can do. Love having a camera handy #although it is pretty limited in nature compared to the pro level camera equipment) .... I'll need to figure this app thing out and how to make the device less of a ""snitch"" and a sellout of personal info to ""Big Brother."" Overall happy with the purchase and it should last me a few years or hopefully model cycles!",BestBuy
galaxy,5,"I bought the S9 because my old android phone died and it needed a phone for work. I really didnt look into the capability nor the specs of the S9, just went to the store, picked it up, and went with it. After 3 weeks of use I can that this is the best phone I have ever had. The battery lasts at least 2 days before I have to charge it, and that is without having the power saving on, and I use my phone heavily. The camera takes amazing pictures and the screen resolution is fantastic. It is water resistant, very fast, super light, and it looks amazing. There are too many functions to list them. I would recommend this phone to a friend.",BestBuy
galaxy,4,"The phone itself is great, its fast, fits nice in the hand and in your pocket, the internal storage is large enough to download numerous apps and the phone can hold up to 400gb of external storage. I use a case for it without a screen protector and I've noticed the screen is really susceptible to micro scratches. I've had the phone maybe 3 weeks now and within the first week it had tiny scratches on the screen and I never put the phone on or near anything for it to happen. It's not that noticeable but still, you'd think for the price of the phone the screen would hold up better than that. Overall though I have no real complaints it's exactly what I needed",BestBuy
galaxy,1,"I have been using an iPhone and upgraded to an unlocked Samsung Galaxy S9. It has been a frustrating experience:

1) AT&T Visual Voicemail will not work. Apparently I need an AT&T branded S9 to get that. No one informed me before I purchased this unlocked phone.

2) I have chat history in Viber and WhatsApp that I cannot move to Android. For example, Viber on iOS will backup the chat history to iCloud and then Viber on Android will try to restore from Google Drive. Not very smart.

3) The constant ""helpful hints"" in each app, reminders, notifications, buzzing, beeping... it's enough to drive anyone nuts. I just want to get work done.

I would not recommend this mess to anyone. If you have an iPhone, stay with an iPhone. If you're happy with Android, good for you.",BestBuy
galaxy,4,"6 years of iPhone and we decided to go to an andriod system for greater interoperability. I little different process to get use to, but overall very pleased.",BestBuy
galaxy,5,I love it! It works for what i meed. I love the customization and the creek savers. Hands down i easily see myself getting another galaxy down the road.,BestBuy
galaxy,4,"Bought Samsung S9. It did not disappoint my expectations. Ear phone are more robust which resists wear and tear. The screen is very attractive and resolution is awesome. As always, Camera is the BEST!",BestBuy
galaxy,5,"Had this phone for a month now. Love all the features. It is very user friendly. Love the sleek, light weight design and how it feels in my hand. Takes great photos and videos.",BestBuy
galaxy,4,"This is a great phone, it works without any hardware issues holding back speed. I'm just having a really hard time getting used to an Android Phone verses the I-Phones that I have been using for over 10 years.",BestBuy
galaxy,5,"I just upgraded from A Samsung 6S to Samsumg 9S. It was so easy to transfer my files and apps, and they appeared in the same layout as my old phone. Has made the transition easy.",BestBuy
galaxy,4,I recently bought Samsung - Galaxy S9 64GB (Unlocked) - Midnight Black mobile phone and I am really happy with the performance. It works well and the speed and charge is very satisfying.,BestBuy
galaxy,5,I upgraded to this phone from a Galaxy S3. I like everything about it and I especially like the fact that it is unlocked which means that I dont need to be married to a carrier.,BestBuy
galaxy,5,I immediately went to the front facing camera when i got the phone. My last one was the s7 edge. Difference was insane! You can also fit an extra row of icons of the screen,BestBuy
galaxy,5,"I just upgraded from the Galaxy S6 to the S9. The battery life is so much better, the quality of the pictures is better...the phone is overall very good.",BestBuy
galaxy,5,Love this phone. I upgraded from an LG V20. Had some problems with background color at first but reboot solved the problem. Lots of customizability and takes great pics,BestBuy
galaxy,4,Upgraded my S6 edge after 2 years. Use of full screen is great especially for watching videos. Low light photos are good. Battery life is probably the one needs to be improved.,BestBuy
galaxy,5,"Samsung S9 is an incredible phone. Solid build quality, superb screen, very long battery life and easy to customize. I charge the phone once in 48-50 hours with decent use.",BestBuy
galaxy,5,"Don't touch that Apple without trying that Android. Much easier to navigate and play. To justify my review, you need to try it yourself. But you will be amazed.",BestBuy
galaxy,5,The S9 has performed great! The battery life is superb to say the least. I am not constantly using my phone but for example while streaming music for 3-4 hours it only consumes around 10% of the battery.,BestBuy
galaxy,5,"The camera is amazing, its takes good pictures in bad lighting conditions and the slowmo function is awesome. You can create your own emoji and the phone’s processor is fast.",BestBuy
galaxy,5,Bought this unlocked as an upgrade for my girlfriend. It replaced a S7. She loves the phone and is still learning the new features. I’m an iPhone aficionado but can navigate this phone with ease.,BestBuy
galaxy,5,Great experiencing this new phone and still learning all of the advantages of owning this phone! Always recommend this phone when someone wants to upgrade!,BestBuy
galaxy,5,Was able to price match with Amazon and I got it for such a good deal! Didn't order off Amazon in time for it to arrive before Christmas so this was such great news.,BestBuy
galaxy,5,"I replaced my S8 with the S9 and I like the differences, it has the slow motion feature added and the emojis. The videos look really great on the screen.",BestBuy
galaxy,5,I had to upgrade my phone coming from the s7 this s9 OS awsome I like the way it looks and feels its something getting used to since the finger print scanner is in the back,BestBuy
galaxy,5,Really enjoy having a phone without all the preloaded software from the carriers. It has a good battery life and is fast either on wifi or mobile data.,BestBuy
galaxy,5,"First time Black Friday shopping, and what a deal on a Samsung s9! Best Buy staff were very patient and helpful, even tho it was probably the craziest shopping day- thanks!",BestBuy
galaxy,5,"I purchased this phone for my son after his previous one broke. He absolutely loves it. Perfect size. Light weight, even with case. Chatting, music, surfing - it does everything, perfectly!",BestBuy
galaxy,5,I upgraded from an a6 to this. the battery life is AMAZING and I have nothing bad to say about the phone. also the color is everything I've always wanted in my phone :),BestBuy
galaxy,5,Purchased the unlocked phone for our Son as a gift. Picked up a new Sim Card and he was on Verizon network without any issues. Great quality and outstanding speed....,BestBuy
galaxy,5,This is a dream of a lifetime I've always worn it series S cell phone you know Samsung Galaxy and now I have the S9 also have the Samsung watch and tap for this is the best I ever,BestBuy
galaxy,4,"Although i think Samsung makes high quality cellphones, the S9 odd format does not help when you are using streetwayfinding apps, fir being as narrow as smaller screen phones",BestBuy
galaxy,5,"Wireless charging, a terrific picture taking capability, and finger print security within an attractive, perfectly sized body have made me a very satisfied customer.",BestBuy
galaxy,5,"Honestly, this is one of the best phone on the market, and I got it for the best price anybody could asks for. Especially since it's unlocked, you could uses it on any phone carrier.",BestBuy
galaxy,3,I moved from a Motorola X4 to the Samsung S9. The Samsung Camera is slightly better. The Motorola Android is more user friendly than the Samsung. For me this is not an upgrade.,BestBuy
galaxy,4,Overall great phone but i find it strange that there is no voicemail icon... thus cannot quickly scroll thru each VM. But all in all the phone battery is long lasting and works well.,BestBuy
galaxy,4,I will never buy another phone if it's not unlocked. Best buy had the best deal for one. Their service was incredibly and made transferring my information over flawless.,BestBuy
galaxy,5,"By far the best phone I have had. The screen has flawless images and this thing is FAST! So long iPhone, stop being so proprietary. After all, it is the customers phone.",BestBuy
galaxy,5,"This phone did not disappoint at all. I purchased unlocked so I would not be tied to any carrier. It's great on data usage, sound quality, integration of apps, and the camera Oh My! Love this phone.",BestBuy
galaxy,5,I got this at a good price and Samsung was offering 30% cash back so I jumped on it. I have this for myself and it is nice so I decided to get this as a Christmas gift.,BestBuy
galaxy,4,"It has been a week since we started using it, so far very good. Phone is very fast and excellent display. Will update this as I started seeing more positives/negatives.",BestBuy
galaxy,5,"Im having a trip to mexico and i want to buy a phone so i can take it there, i would like to know if this unlocked phone its a good opcion during my trip, i will use a mexican att sim.",BestBuy
galaxy,5,"This is such a incredible phone.You won't regret buying the S9 at all. It has so many awesome features and the camera is absolutely amazing and takes very beautiful,crystal clear photos & videos.",BestBuy
galaxy,5,I love the fast processor and good battery life. Bit long for single hand use. The factory software was the best. But the update is still okay.,BestBuy
galaxy,5,Unlocked phone works great. Allows options that a carrier phone will not provide. Cost was competitive with carriers without being tied to a new/extended contract.,BestBuy
galaxy,5,The usable features day to day I'm not saying anything different than the S9+. I bought my husband this S9 I got the S9 Plus and I wish I could just went ahead and saved the $150 difference.,BestBuy
galaxy,5,Purchased galaxy s9. Service was good and priced well below Sprint's full purchase price. Highly recommend checking here before purchasing through carrier.,BestBuy
galaxy,4,It's a Samsung Galaxy so we know it's going to be amazing. Not too thrilled on the price point though buying a last generation phone. Just happy I was able to buy it unlocked.,BestBuy
galaxy,5,I love this sleek phone. It has a lot of cool features however switching from and apple to a Samsung just didn’t work. I had to go back to an apple.,BestBuy
galaxy,4,"S9 no doubt a great phone comes with great features , excellent camera Quality , sound , display , but i noticed battery life in not that great with performance mode .",BestBuy
galaxy,5,Great phone!!! I had preordered through Samsung website but wouldn't get it till a month later... Best Buy had in stock and a bit cheaper! Love the camera does everything I expect it to do!,BestBuy
galaxy,5,I love my Samsung Galaxy 9 Android phone. The new Bixby works better than Siri and love the new features in the Camera mode. Does everything I need and expected.,BestBuy
galaxy,4,This is a good phone with all the new latest technology.Its camera is super. Everything on it is super unless the battery long lasting that should be improved.,BestBuy
galaxy,5,I absolutely love this phone! I upgraded from the Galaxy S6 and I'm glad I did. This phone has so many features that my S6 didn't have like iris scanning and Bixby.,BestBuy
galaxy,5,"Battery life is good

It is similar in functionality to the s8 and was able to hit the ground running. 

Camera takes high quality pictures.",BestBuy
galaxy,5,"This was an upgrade from a dying S6. The phone performs very well, does as planned. I have had no issues in about 3 months. Excellent battery life",BestBuy
galaxy,5,It has been several years since I had a new phone and the upgrade was amazing. Everything from my old phone moved easily with the prompts and I am back in business!,BestBuy
galaxy,5,"Samsung didn't make huge updates on this phone, but I used to have S6, and I notice the difference. Its fast, smarter, has a good grip, and the camera is amazing",BestBuy
galaxy,5,"My prior experience with smartphones has been with iPhones. The wide range of custom settings on the Galaxy S9 allows far, far more personalized experience.",BestBuy
galaxy,4,I had to upgrade due to running out of memory and I had to charge my old phone a minimum of 5 to 6 times a day. So now I should have plenty of both. Happy again!,BestBuy
galaxy,5,Absolutely Amazing phone! We came from Galaxy J7 and this was an extremely huge difference. a lot of great features with an absolutely amazing camera! and the thumb print is extremely useful.,BestBuy
galaxy,5,Absolutely Amazing phone! We came from Galaxy J7 and this was an extremely huge difference. a lot of great features with an absolutely amazing camera! and the thumb print is extremely useful.,BestBuy
galaxy,5,"This is one of Samsung's best phones to date! I have been using them from the S2 and have always loved them. 



The camera gets a great improvement along with a few other redesigned features.",BestBuy
galaxy,4,"Love the phone, especially the camera. However it is freezing up on me as did my last

Phone so I figure it’s an issue on my end and not the phone.",BestBuy
galaxy,4,"Galaxy S 9 is a good phone but Samsung keeps changing the charging plug. I now have a pile of useless, and some expensive, cords that no longer work. Keep your S5 as long as you can!",BestBuy
galaxy,5,I purchased this to take pics of my daughter. The camera features are everything I needed. Phone functions seamlessly and I love the storage capacity.,BestBuy
galaxy,5,"If you're looking for a small but powerfull smartphone that is not overpriced like an iPhone, than the samsung S9 is the way to go. Long lasting battery and great camera!!",BestBuy
galaxy,5,"I got the new phone after my baby wreck (Wreck it Ralph style) my last one. She has spilled water, juice and milk on it and it still works great! I love it!!!",BestBuy
galaxy,5,the battery in this phone and being able to hear someone on the phone . It makes my happy especially after owning the Samsung galaxy s5. It is a very nice phone,BestBuy
galaxy,5,I'm still in the get to know stage and I am a no contract phone user. This is extremely fast as said in package and reviews. I am in love and only half into what this phone is capable of!,BestBuy
galaxy,3,Wish I would have investigated more about the unlocked phone. I have Verizon and couldn't have the family smart plan to restrict my child's phone.,BestBuy
galaxy,4,This phone isn't much different than the last version but I do like how best buy sells unlocked ones so we don't get all the bloat software put on by the cellular companies,BestBuy
galaxy,4,I upgraded from an S6 edge. So far I like it better. It gets better reception and had good battery life. Wifi calling not working out of box touch. Minus a star for that,BestBuy
galaxy,5,Love everything about this phone. It is amazing and not to mention I love shopping at Best Buy. Everyone there is knowledgeable and courteous.,BestBuy
galaxy,2,the phone is nice but the back camera is very easy to crack so be very careful because you will not be refunded or covered with your insurance.,BestBuy
galaxy,5,"This is my first Android phone and I'm having fun installing all the apps I couldn't get on my Windows phone (which I still love, but Microsoft abandoned us).",BestBuy
galaxy,5,Great phone just took my Sims card out of my old tracfone. Powered on. My minutes showed up. Easily transferred data from old phone to new phone. Great phone,BestBuy
galaxy,5,I upgraded from the Galaxy S7 and this offers an even smoother user experience. The battery life is also much better. At least for now.,BestBuy
galaxy,5,I switched from apple to samsung and I don't regret it one bit. This phone does everything and more! Probably wont go back to apple for a long time!!,BestBuy
galaxy,5,"The camera is excellent, the display is beautiful and the fingerprint sensor is in a great location. Although the super slo-mo could be more customizable, I don't regret purchasing.",BestBuy
galaxy,5,"This is the phone that my kid has attached the pop socket, which she loves so much. While it took a lot to get her to relinquish her S7, she's very pleased with her upgrade",BestBuy
galaxy,5,I have been using this phone for about a month and it really performs well. Things that were just too slow on my old phone just pop-up almost immediately.,BestBuy
galaxy,5,Simply an outstanding smartphone. Top notch camera captures excellent pictures even in low light. Filters make photos even better. Storage can be easily upgrade up to 200+ GB,BestBuy
galaxy,4,I like it much better than my previous iPhone. Better power management and a great deal less operating difficulties. Still learning but very pleased.,BestBuy
galaxy,3,"It's a nice phone, however the beveled edges of the screen make it hard to type some of the characters in the corner. Also the Bixby button is annoying.",BestBuy
galaxy,5,"I had a Galaxy S4, purchased new way back when. It was finally having issues. I decided to go with the S9 and treat myself, which is exactly what it was!!! I absolutely love this phone!!!",BestBuy
galaxy,5,"My wife bought this phone after years with a moto G and she has no complaints whatsoever.



We bought it in the black friday deal, so it was a great price!",BestBuy
galaxy,5,"This phone is an absolute powerhouse. With quick processing speed, sleek UI, and a powerful camera that works in every occasion, the S9 is steps above the previous releases!",BestBuy
galaxy,5,"Overall the Samsung S9 is a great phone, it is faster than a lot of the other devices and is well refined. If I had to replace it I would get the same one, no regrets.",BestBuy
galaxy,4,I upgraded from an S3 (I know!) and this one is much better. The battery life is excellent-for now. Screen and camera much better. Activation was a breeze.,BestBuy
galaxy,5,The Samsung Galaxy S9 is an amazing phone. I love the camera quality that it has and the filters that you can use. It runs smoothly as well and I really like the colors that it comes in.,BestBuy
galaxy,4,Currently evaluating device to determine if I will switch from iPhone X. Much improvement over S7 Edge. I have experienced a couple of freezes and lagging but not discerning at the moment.,BestBuy
galaxy,5,"I continue to be amazed by the various features of my S9, but. I have yet to figured out the difference in using Bixby rather than Goggle

command",BestBuy
galaxy,5,"This is a big upgrade from my last phone, have not tried all the features. It is much faster than my old phone. Great phone so far. Bought unlocked version.",BestBuy
galaxy,5,I love the galaxy s9. It was easy to set up and the camara is amazing . I have owned other phones but none compare to Samsungs galaxy Line of phones!,BestBuy
galaxy,5,I got this for my husband for father's day. He loves it and is very happy with his phone. Picture quality is amazing. No hassle with Bluetooth connection and audio is great also.,BestBuy
galaxy,5,Still has a headphone jack; beautiful phone; sometimes annoying software from Samsung ecosystem but easy to work around/customize; great battery life on Pokémon GO,BestBuy
galaxy,5,Purchased for my wife and she loves it!!! Her only regret is she thinks she should have gone with the S9+ she wanted a bigger screen,BestBuy
galaxy,5,"Beautiful phone my husband love it ! 

the blue color is unique and the camera y the best quality.",BestBuy
galaxy,5,Needed to replace a much older Samsung phone. BB had a great deal and was able to get everything transferred on spot. Phone is my old phone which I loved and so much more.,BestBuy
galaxy,5,"For those ""droid"" types the S9 offers excellent photo capabilities combined with communication and portable office functions at reasonable cost.",BestBuy
galaxy,5,"My mother was nervous that this might be ""too much phone"" for her but she had no problems transitioning from the S6 Edge to the S9. She is having a ball learning the phones capabilities.",BestBuy
galaxy,5,"Done with iPhone I switched to android with the 9 and love it! Never going back to iPhone again. Better battery life, better camera, better everything",BestBuy
galaxy,5,"The price for which I got the Samsung S9 is unbelievable, no other vendor was able to beat the price. And we all know how good the phone is in the market.",BestBuy
galaxy,5,"The Samsung Galaxy S9 is a phone that will satisfy your every need. 

Awesome camera, awesome apps. Don't be misled by others.. Join the Samsung revolution now.",BestBuy
galaxy,5,"One of the best smartphones out there, Excellent Camera quality, features and beautiful looking device. Very satisfied with the purchase.",BestBuy
galaxy,5,The S9 is a solidly great phone from Samsung. The screen is bright and clear and the camera features will help you take great looking pictures.,BestBuy
galaxy,5,Unlocked & dont have all the forces apps. Great speed and colors. Camera is awesome. My 4th Galaxy & all have been great. Love the gold case.,BestBuy
galaxy,5,Overall great phone great listening experience with dual speakers sound and beautiful form factor with the display curving over the sides.,BestBuy
galaxy,5,Just left Apple after 10 years of iphone. Happy with this choice. Great camera and beautiful display. Very easy transition. Prefer Google apps to the Samsung ones.,BestBuy
galaxy,5,This is my newest smart phone upgrade. The Samsung s9 has more memory and features making it worthwhile. Easy to restore all features and data from old phone with sim card and PC.,BestBuy
galaxy,4,"I got him for thankgiving for519$ 

Amazing phone with the features and more , j'ust missed out the 128version, worthabuy will buy a 128 gb memory card",BestBuy
galaxy,5,Great phone to replace my outdated S4. Bought unlocked so not loaded with unwanted apps. I like everything about it and would highly recommend.,BestBuy
galaxy,5,Find out why there is a chunk out of that Apple. This android is much better to navigate. So simple you'll figure things out on your own.,BestBuy
galaxy,4,"I love the phone but do not like the typing. It adds letters I never hit.

You can purchase the phone unlocked which you can take to any provider.",BestBuy
galaxy,5,"I loved it, I like the camera resolution and picture clarity.

I loved the design, buy it. I gifted my brother for his birthday and he loved it.",BestBuy
galaxy,4,"Not crazy about the curved edge, but overall, like the phone. The camera app is a bit difficult to keep in the mode you want. It switches modes, auto, selfie, etc .",BestBuy
galaxy,4,"Phone seems a little small compared to my old note 5. But the sound, display and storage plus sd storage are awesome and makes up for the size of phone.",BestBuy
galaxy,5,"Phone feels good in my hand. Touch screen is more sensitive than my previous phone, but is very responsive. Camera takes beautiful, clear photos!",BestBuy
galaxy,5,"The phone itself is a beautiful device. It is quick functioning, has a crisp screen and the battery life is great. Definitely recommend this phone.",BestBuy
galaxy,2,The camera is good. The phone heats up so high that I couldn't hold it. Some icons are insentitive.I took it back but advised to call android. Very disappointing.,BestBuy
galaxy,4,"As a long time Samsung Galaxy owner, the S9 is just as great as my last Galaxy. I specifically love the fact that this phone has a minimum of 64GB.",BestBuy
galaxy,5,"Upgraded from S3 so am still adjusting but LOVE the various features. If you are upgrading as I did, recommend you take your time to set up so you take advantage of all it offers!",BestBuy
galaxy,5,Everything about this phone is amazing.I bought it for my friend who lives in Africa and it’s network is so great.I love it and my friend loves it too,BestBuy
galaxy,5,Great camera and once i turned off Bixby worked great. Bixby might be nice but button is in wrong place. You constantly hit in error,BestBuy
galaxy,5,"The Samsung Galaxy S9 is the most impressive phone I've ever had. I used to have an iPhone but definitely the S9 has a better camera, better screen resolution and a faster phone.",BestBuy
galaxy,5,Very pleased with my first Samsung. Great value with the price drop to near $500. Superior camera; now my wife wants me to take all the pictures.,BestBuy
galaxy,5,Samsung Galaxy S9 is replacing my Nexus 6P that suffered a boot loop. The S9 has a small learning curve but not back. A great upgrade for me,BestBuy
galaxy,5,"Had this phone for about a month, can't say enough good things! Everything works great, customer service was great, very pleased with this purchase!",BestBuy
galaxy,5,I had a Samsung S7 and upgraded to an S9. Like it so much better than the S7. Very user friendly with lots of useful apps and tools.,BestBuy
galaxy,5,"I like the robustness, flexibility, easy to use without a manual, super ease of transferring apps, data etc from my old phone, exceptional picture and video quality.",BestBuy
galaxy,5,I bought this phone to replace iPhone 6s since iPhone battery was really bad. Samsung S9 is a great looking phone with full edge and so far is working great. Love it!,BestBuy
galaxy,5,I think it’s pretty good. I loved the product and the service that you guys gave us. Thank you,BestBuy
galaxy,3,"Having problems to set up. After 3 hours, till working on it. So far, review is neutral.

Phone was expensive and no phone is worth the price.",BestBuy
galaxy,5,"I really love this phone, the android apps, the Samsung health app, and the camera. It is easy to navigate, find and delete files.",BestBuy
galaxy,5,"Is a wonderfull cell phone, a lot of things to do and I love it very much. The impact resistance screen is better than the ones before.",BestBuy
galaxy,5,"Has all the latest features, from live focus, AR emojis, Samsung pay, etc .. if you own a galaxy gear watch then it adds more meaning to it as well.",BestBuy
galaxy,4,"I got this phone in Thanksgiving deal. I am very happy with this phone since then. I loved the camera, hardware and battery backup of the phone",BestBuy
galaxy,5,"Enjoying the phone so far, have owned previous Galaxies and this is the same as the others. Battery has not been overly impressive so far though.",BestBuy
galaxy,4,They make these phones too soon its basically the s8 with a few minor updates not worth it if you have a newer phone. Only if you have an older model,BestBuy
galaxy,4,"I was wanting WiFi calling and it doesn’t have it.

Where I live we do not have cell service, so I really need WiFi calling option",BestBuy
galaxy,5,The Samsung 9 has so many upgrades. I like the camera when they see your face your in no codes. Like the when the phone rings it has some time of color picture.,BestBuy
galaxy,5,Hi I'm glad to have The S9 very cool and pretty Ammthe battery should have more anatomy to have better performance but otherwise it is super great and happy,BestBuy
galaxy,5,I really liked this phone compared to the samsung s9 plus. It has enough great features of its big beother but its not as big. My favorite part is the camera,BestBuy
galaxy,5,Upgraded cell phone from Samsung S6 to S9. S6 Battery failed after 4+ years. Great phone easy to use. Love Android platform.,BestBuy
galaxy,5,This is the fourth S9 bought in my family. Everyone loves them and all the options available. Highly recommend this phone.,BestBuy
galaxy,5,"I've h.g sd this phone now for a few months as nd I l oui ve it, I'm a previous iPhone user and switching to Samsung and the best decision ever",BestBuy
galaxy,5,"I received this sunset gold galaxy s9 phone for Christmas. I love it so far. I did have an iPhone before,this is definitely an upgrade.",BestBuy
galaxy,4,"Good phone, great camera, battery charged fast, and phone signal it's better than my other phones with the same company(boost mobile).",BestBuy
galaxy,5,This is the perfect size phone in a time where huge phones seem to be the norm. It utilizes its dimensions to house a very nice display without having dead space.,BestBuy
galaxy,5,I have owned the galaxy s7 edge before this and the product just keeps getting better. There is now truly all day battery as well as a superb camera.,BestBuy
galaxy,5,"easy to get up & running, need all new power cords as this one is a new shape but other then that its been great. Glad I upgraded through best buy",BestBuy
galaxy,1,Purchased 11-25. Was supposed to arrive 12-3. Today is 12-7. STILL WAITING! $500+ spent and have nothing to show for it. Not happy at all!!!,BestBuy
galaxy,5,Love my Gold S9 phone. It works awesome! I got a screen protector and glass protector also and they both seem to be made from high quality material.,BestBuy
galaxy,4,This is a nice phone. I really wanted a HTC 12 but was afraid they were going out of business. So I'm happy with my purchase if it holds up as well as my HTC's have.,BestBuy
galaxy,4,I gifted this to my sister on her birthday and she loved it. Samsung is always best with picture quality and usability.I didn’t get chance to explore all features.,BestBuy
galaxy,4,"The phone is awesome, fast and the camera is simply great. I just wish the screen were a bit larger but not as expensive and plus versión.",BestBuy
galaxy,4,"Newer and more compact than previous phone but with much more storage space, so I feel I will be able to do much more with this phone than with previous phone.",BestBuy
galaxy,5,This phone is a pleasure. I had so many issues with Apple iPhones. I needed a change and a more dependable phone aka hand computer. I highly recommend the unlocked s9.,BestBuy
galaxy,4,Phone is fast and intuitive. The camera takes phenominal photos. Got a free Chromebook with purchase of the phone which sweetened the deal. Highly recommend.,BestBuy
galaxy,5,"Have had my phone for 3 days now and I love it. Very quality phone. Easy to handle, superb sound and camera quality. I highly recommend.",BestBuy
galaxy,5,I love this phone I usually got the cheaper phones. But this is my first purchase of the galaxy s and love every feature of it.,BestBuy
galaxy,3,"Good unlocked phone for those who don't want to stuck with a postpaid. Battery dies soon, also getting heat when used data downloads on the low signal.",BestBuy
galaxy,5,"I like it, so easy to use, slim, very light, camera is perfect I'm happy with what I got. So, I would recommend this to a friend",BestBuy
